,Time,Season,Venue,Round,Team,Opponent,GF,GA,Result,Points,xG_avg_last5,Touches__Att Pen_avg_last5,Performance__Crs_avg_last5,xGA_avg_last5,PPA_avg_last5,Carries__CPA_avg_last5,Performance__PKcon_avg_last5,Pass Types__TB_avg_last5,KP_avg_last5,Pass Types__Crs_avg_last5,Performance__PKwon_avg_last5,Ast_avg_last5,Sum_points_avg_last5,xG_opponent_avg_last5,Touches__Att Pen_opponent_avg_last5,Performance__Crs_opponent_avg_last5,xGA_opponent_avg_last5,PPA_opponent_avg_last5,Carries__CPA_opponent_avg_last5,Performance__PKcon_opponent_avg_last5,Pass Types__TB_opponent_avg_last5,KP_opponent_avg_last5,Pass Types__Crs_opponent_avg_last5,Performance__PKwon_opponent_avg_last5,Ast_opponent_avg_last5,Sum_points_opponent_avg_last5
4545,2017-12-15 21:00:00,2017,1,16,Sevilla,Levante,0.0,0.0,D,1,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,45.9648,0.98,10.2,5.1,0.92,1.2999999999999998,1.1,0.0,0.9,1.6999999999999997,5.1,0.0,0.0,58.7892
4546,2017-12-20 21:30:00,2017,0,17,Sevilla,Real Sociedad,1.0,3.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,46.89660000000001,1.8,13.0,13.0,2.1,5.0,3.0,0.0,1.0,8.0,13.0,0.0,2.0,50.978899999999996
4547,2018-01-06 20:45:00,2017,1,18,Sevilla,Real Betis,3.0,5.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,49.6896,0.7,7.0,9.0,1.7,1.0,2.0,1.0,0.0,2.0,9.0,0.0,0.0,55.8957
4548,2018-01-14 16:15:00,2017,0,19,Sevilla,Alaves,0.0,1.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,47.2689,1.1,10.0,10.0,1.3,2.0,4.0,0.0,1.0,7.0,10.0,1.0,0.0,0.0
4549,2018-01-20 13:00:00,2017,0,20,Sevilla,Espanyol,3.0,0.0,W,3,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,47.9269,1.3,24.0,21.0,0.9,12.0,5.0,0.0,0.0,10.0,21.0,0.0,1.0,51.7875
4550,2018-01-28 18:30:00,2017,1,21,Sevilla,Getafe,1.0,1.0,D,1,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,47.0927,1.8998899999999999,16.9994,27.998399999999997,1.1,3.0,2.0002,0.0,0.0,9.9995,27.998399999999997,0.0,1.9999,48.4704
4551,2018-02-03 13:00:00,2017,0,22,Sevilla,Eibar,1.0,5.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,54.2093,1.3,20.0,16.0,1.5,6.0,3.0,0.0,0.0,9.0,16.0,0.0,5.0,47.0478
4552,2018-02-11 12:00:00,2017,1,23,Sevilla,Girona,1.0,0.0,W,3,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,47.7209,1.4,21.0,19.0,0.5,8.0,1.0,0.0,0.0,11.0,19.0,0.0,0.0,50.974999999999994
4553,2018-02-17 12:00:00,2017,0,24,Sevilla,Las Palmas,2.0,1.0,W,3,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,52.472100000000005,1.3,12.0,20.0,1.3,5.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,51.100699999999996
4554,2018-02-25 20:45:00,2017,1,25,Sevilla,Atletico Madrid,2.0,5.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,47.547200000000004,2.1,20.0,10.0,0.4,8.0,5.0,0.0,2.0,9.0,10.0,0.0,1.0,0.0
4555,2018-02-28 19:30:00,2017,0,26,Sevilla,Malaga,1.0,0.0,W,3,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,48.8548,1.7,25.0,19.0,1.3,6.0,7.0,1.0,1.0,8.0,19.0,0.0,0.0,56.882600000000004
4556,2018-03-03 16:15:00,2017,1,27,Sevilla,Athletic Club,2.0,0.0,W,3,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,42.6854,0.7,11.0,13.0,0.8,2.0,5.0,0.0,2.0,4.0,13.0,0.0,0.0,1.198
4557,2018-03-10 16:15:00,2017,1,28,Sevilla,Valencia,0.0,2.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,58.2686,0.7,20.0,16.0,1.6,5.0,3.0,0.0,0.0,6.0,16.0,0.0,0.0,46.199999999999996
4558,2018-03-18 12:00:00,2017,0,29,Sevilla,Leganes,1.0,2.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,54.4268,1.2999500000000002,18.0005,20.0005,1.00009,5.0007,5.9994000000000005,0.0,0.0,8.0001,20.0005,0.0,1.0,48.4704
4559,2018-03-31 20:45:00,2017,1,30,Sevilla,Barcelona,2.0,2.0,D,1,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,45.9427,1.2,24.0,28.0,0.3,8.0,3.0,0.0,0.0,12.0,28.0,0.0,1.0,0.0
4560,2018-04-07 16:15:00,2017,0,31,Sevilla,Celta Vigo,0.0,4.0,L,0,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,45.9942,0.5,17.0,17.0,2.6,10.0,1.0,2.0,0.0,5.0,17.0,0.0,0.0,0.9093
4561,2018-04-14 13:00:00,2017,1,32,Sevilla,Villarreal,2.0,2.0,D,1,2.42,21.200000000000003,21.700000000000003,0.35,8.0,3.4,0.0,1.1,10.9,21.700000000000003,0.9,1.8,45.099599999999995,0.4,10.0,15.0,1.5,5.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,52.472100000000005
4562,2018-04-17 19:30:00,2017,0,33,Sevilla,Deportivo La Coruna,0.0,0.0,D,1,2.492,21.020000000000003,21.07,0.305,8.0,3.04,0.0,1.01,10.99,21.07,0.99,1.98,43.209900000000005,1.3,20.0,16.0,1.5,6.0,3.0,0.0,0.0,9.0,16.0,0.0,5.0,50.9747
4563,2018-05-09 21:30:00,2017,1,34,Sevilla,Real Madrid,3.0,2.0,W,3,2.4992,21.002000000000002,21.007,0.3005,8.0,3.004,0.0,1.001,10.999,21.007,0.999,1.998,47.520900000000005,0.2,4.0,17.0,2.9,3.0,0.0,2.0,0.0,4.0,17.0,0.0,0.0,53.120400000000004
4564,2018-04-27 21:00:00,2017,0,35,Sevilla,Levante,1.0,2.0,L,0,2.49992,21.000200000000003,21.000700000000002,0.30005000000000004,8.0,3.0004,0.0,1.0001,10.9999,21.000700000000002,0.9999,1.9998,47.9521,1.0,10.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,54.2036
4565,2018-05-04 21:00:00,2017,1,36,Sevilla,Real Sociedad,1.0,0.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,47.995200000000004,1.8,13.0,13.0,2.1,5.0,3.0,0.0,1.0,8.0,13.0,0.0,2.0,55.8957
4566,2018-05-12 18:30:00,2017,0,37,Sevilla,Real Betis,2.0,2.0,D,1,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,47.999500000000005,1.3,15.0,9.0,0.1,7.0,4.0,0.0,0.0,8.0,9.0,0.0,2.0,50.978899999999996
4567,2018-05-19 18:30:00,2017,1,38,Sevilla,Alaves,1.0,0.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,46.199999999999996,1.1,10.0,10.0,1.3,2.0,4.0,0.0,1.0,7.0,10.0,1.0,0.0,1.0198
4568,2018-08-19 20:15:00,2018,0,1,Sevilla,Rayo Vallecano,4.0,1.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,44.22,0.4,5.0,10.0,1.3,2.0,2.0,1.0,0.0,4.0,10.0,0.0,1.0,50.5522
4569,2018-08-26 22:15:00,2018,1,2,Sevilla,Villarreal,0.0,0.0,D,1,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,43.122,0.7600000000000001,6.4,7.799999999999999,1.95,1.4,2.8000000000000003,0.9,0.0,2.0,7.799999999999999,0.0,0.9,45.099599999999995
4570,2018-09-02 20:45:00,2018,0,3,Sevilla,Real Betis,0.0,1.0,L,0,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,46.6122,1.3,15.0,9.0,0.1,7.0,4.0,0.0,0.0,8.0,9.0,0.0,2.0,56.3613
4571,2018-09-16 20:45:00,2018,1,4,Sevilla,Getafe,0.0,2.0,L,0,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,51.461200000000005,1.9,17.0,28.0,1.1,3.0,2.0,0.0,0.0,10.0,28.0,0.0,2.0,52.067
4572,2018-09-23 12:00:00,2018,0,5,Sevilla,Levante,6.0,2.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,41.1461,1.0,10.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,50.8475
4573,2018-09-26 22:00:00,2018,1,6,Sevilla,Real Madrid,3.0,0.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,47.3146,0.2,4.0,17.0,2.9,3.0,0.0,2.0,0.0,4.0,17.0,0.0,0.0,54.5638
4574,2018-09-29 18:30:00,2018,0,7,Sevilla,Eibar,3.0,1.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,39.8315,1.7,13.0,17.0,1.1,5.0,2.0,0.0,0.0,10.0,17.0,1.0,1.0,47.0397
4575,2018-10-07 18:30:00,2018,1,8,Sevilla,Celta Vigo,2.0,1.0,W,3,2.5,21.0,21.0,0.3,8.0,3.0,0.0,1.0,11.0,21.0,1.0,2.0,48.0832,1.5,26.0,17.0,2.0,7.0,4.0,0.0,3.0,9.0,17.0,0.0,3.0,0.0
