,Standard__Gls,Standard__Sh,Standard__SoT,Standard__SoT%,Standard__G/Sh,Standard__G/SoT,Standard__Dist,Standard__FK,Standard__PK,Standard__PKatt
3267,1,7.0,2.0,28.6,0.0,0.0,18.6,0.0,1,1
3268,0,10.0,4.0,40.0,0.0,0.0,21.7,3.0,0,0
3269,0,11.0,5.0,45.5,0.0,0.0,24.9,2.0,0,0
3270,3,12.0,6.0,50.0,0.25,0.5,19.4,0.0,0,0
3271,0,12.0,3.0,25.0,0.0,0.0,19.4,0.0,0,0
3272,1,8.0,4.0,50.0,0.13,0.25,19.3,0.0,0,0
3273,0,15.0,4.0,26.7,0.0,0.0,17.1,1.0,0,0
3274,0,18.0,5.0,27.8,0.0,0.0,15.4,0.0,0,0
3275,2,17.0,6.0,35.3,0.12,0.33,16.8,0.0,0,0
3276,3,18.0,4.0,22.2,0.17,0.75,16.1,1.0,0,0
3277,3,10.0,6.0,60.0,0.3,0.5,16.2,0.0,0,0
3278,2,9.0,2.0,22.2,0.11,0.5,20.0,0.0,1,1
3279,1,12.0,7.0,58.3,0.08,0.14,21.0,2.0,0,0
3280,1,19.0,6.0,31.6,0.05,0.17,16.9,0.0,0,0
3281,2,15.0,6.0,40.0,0.13,0.33,13.4,0.0,0,0
3282,0,5.0,2.0,40.0,0.0,0.0,23.6,0.0,0,0
3283,1,10.0,4.0,40.0,0.1,0.25,14.4,1.0,0,0
3284,3,13.0,7.0,53.8,0.23,0.43,18.0,0.0,0,0
3285,2,11.0,5.0,45.5,0.18,0.4,19.0,0.0,0,0
3286,2,8.0,2.0,25.0,0.13,0.5,23.7,0.0,1,1
3287,0,6.0,2.0,33.3,0.0,0.0,18.5,0.0,0,0
3288,2,17.0,5.0,29.4,0.06,0.2,24.1,3.0,1,1
3289,2,7.0,2.0,28.6,0.29,1.0,17.9,0.0,0,0
3290,0,8.0,1.0,12.5,0.0,0.0,21.8,2.0,0,0
3291,1,12.0,2.0,16.7,0.08,0.5,15.6,0.0,0,0
3292,0,7.0,2.0,28.6,0.0,0.0,16.1,0.0,0,0
3293,0,15.0,2.0,13.3,0.0,0.0,21.4,1.0,0,0
3294,1,18.0,6.0,33.3,0.06,0.17,15.0,0.0,0,0
3295,1,12.0,3.0,25.0,0.08,0.33,22.4,0.0,0,0
3296,2,7.0,2.0,28.6,0.14,0.5,16.8,1.0,1,1
3297,2,16.0,6.0,37.5,0.13,0.33,13.9,0.0,0,0
3298,0,9.0,3.0,33.3,0.0,0.0,23.0,0.0,0,0
3299,1,15.0,2.0,13.3,0.07,0.5,21.3,0.0,0,0
3300,1,15.0,5.0,33.3,0.0,0.0,19.5,0.0,1,1
3301,0,12.0,2.0,16.7,0.0,0.0,16.8,2.0,0,0
3302,0,10.0,2.0,20.0,0.0,0.0,19.0,1.0,0,0
3303,4,17.0,8.0,47.1,0.24,0.5,17.8,0.0,0,0
3304,1,11.0,3.0,27.3,0.09,0.33,20.8,0.0,0,0
3305,4,21.0,9.0,42.9,0.19,0.44,15.9,0.0,0,0
3306,0,14.0,4.0,28.6,0.0,0.0,16.3,0.0,0,0
3307,3,8.0,3.0,37.5,0.25,0.67,19.0,0.0,1,1
3308,0,9.0,2.0,22.2,0.0,0.0,19.6,0.0,0,0
3309,0,8.0,3.0,37.5,0.0,0.0,14.8,0.0,0,0
3310,3,14.0,4.0,28.6,0.14,0.5,16.9,0.0,1,1
3311,1,11.0,5.0,45.5,0.09,0.2,23.4,1.0,0,0
3312,2,8.0,3.0,37.5,0.25,0.67,14.8,1.0,0,0
3313,1,17.0,4.0,23.5,0.06,0.25,21.1,1.0,0,0
3314,1,13.0,5.0,38.5,0.08,0.2,16.0,0.0,0,0
3315,2,7.0,4.0,57.1,0.29,0.5,19.1,0.0,0,1
3316,1,12.0,5.0,41.7,0.08,0.2,16.0,1.0,0,0
3317,1,8.0,3.0,37.5,0.0,0.0,17.6,0.0,1,1
3318,0,11.0,0.0,0.0,0.0,,20.4,0.0,0,0
3319,0,12.0,2.0,16.7,0.0,0.0,20.0,0.0,0,0
3320,3,11.0,5.0,45.5,0.18,0.4,15.0,0.0,1,1
3321,1,14.0,2.0,14.3,0.07,0.5,14.8,0.0,0,0
3322,3,26.0,8.0,30.8,0.12,0.38,18.6,0.0,0,0
3323,1,8.0,2.0,25.0,0.13,0.5,19.8,0.0,0,0
3324,0,10.0,4.0,40.0,0.0,0.0,14.0,1.0,0,0
3325,1,8.0,2.0,25.0,0.13,0.5,18.3,0.0,0,0
3326,1,9.0,1.0,11.1,0.11,1.0,15.6,0.0,0,0
3327,4,17.0,7.0,41.2,0.24,0.57,13.7,0.0,0,0
3328,2,14.0,4.0,28.6,0.14,0.5,22.1,1.0,0,0
3329,1,11.0,5.0,45.5,0.09,0.2,19.0,0.0,0,0
3330,1,10.0,4.0,40.0,0.1,0.25,14.1,0.0,0,0
3331,1,16.0,3.0,18.8,0.0,0.0,20.7,0.0,1,1
3332,1,17.0,7.0,41.2,0.06,0.14,21.1,0.0,0,0
3333,0,18.0,2.0,11.1,0.0,0.0,15.7,0.0,0,0
3334,2,9.0,2.0,22.2,0.22,1.0,13.1,0.0,0,0
3335,0,14.0,2.0,14.3,0.0,0.0,15.5,1.0,0,0
3336,0,16.0,2.0,12.5,0.0,0.0,15.3,0.0,0,0
3337,1,8.0,3.0,37.5,0.13,0.33,19.8,0.0,0,0
3338,1,8.0,2.0,25.0,0.13,0.5,17.1,0.0,0,0
3339,0,12.0,3.0,25.0,0.0,0.0,17.3,0.0,0,0
3340,1,14.0,6.0,42.9,0.07,0.17,11.7,0.0,0,0
3341,2,10.0,3.0,30.0,0.2,0.67,24.1,0.0,0,0
3342,0,11.0,0.0,0.0,0.0,,19.0,0.0,0,0
3343,2,13.0,8.0,61.5,0.15,0.25,16.1,1.0,0,0
3344,0,7.0,0.0,0.0,0.0,,19.8,0.0,0,0
3345,0,10.0,3.0,30.0,0.0,0.0,21.1,0.0,0,0
3346,3,7.0,2.0,28.6,0.29,1.0,15.2,0.0,1,1
3347,1,14.0,5.0,35.7,0.07,0.2,20.1,1.0,0,1
3348,0,11.0,3.0,27.3,0.0,0.0,16.3,0.0,0,0
3349,0,11.0,1.0,9.1,0.0,0.0,27.3,0.0,0,0
3350,2,8.0,5.0,62.5,0.25,0.4,18.4,0.0,0,0
3351,1,11.0,5.0,45.5,0.09,0.2,16.3,1.0,0,0
3352,0,9.0,3.0,33.3,0.0,0.0,22.6,1.0,0,0
3353,0,17.0,5.0,29.4,0.0,0.0,20.1,2.0,0,0
3354,0,14.0,5.0,35.7,0.0,0.0,24.2,0.0,0,0
3355,0,12.0,1.0,8.3,0.0,0.0,21.5,1.0,0,0
3356,4,17.0,8.0,47.1,0.24,0.5,17.5,1.0,0,0
3357,3,14.0,5.0,35.7,0.21,0.6,14.9,0.0,0,0
3358,1,11.0,2.0,18.2,0.09,0.5,17.1,0.0,0,0
3359,1,9.0,1.0,11.1,0.11,1.0,20.6,0.0,0,0
3360,2,21.0,7.0,33.3,0.1,0.29,14.5,0.0,0,0
3361,1,8.0,4.0,50.0,0.13,0.25,14.7,0.0,0,0
3362,0,13.0,2.0,15.4,0.0,0.0,18.7,0.0,0,0
3363,1,6.0,1.0,16.7,0.17,1.0,20.7,0.0,0,0
3364,2,12.0,4.0,33.3,0.08,0.25,15.7,0.0,1,1
3365,0,19.0,6.0,31.6,0.0,0.0,17.0,0.0,0,0
3366,2,8.0,3.0,37.5,0.25,0.67,18.0,0.0,0,0
3367,2,10.0,2.0,20.0,0.2,1.0,19.1,0.0,0,0
3368,4,11.0,5.0,45.5,0.36,0.8,16.5,0.0,0,0
3369,0,15.0,5.0,33.3,0.0,0.0,17.7,0.0,0,0
3370,2,7.0,3.0,42.9,0.29,0.67,16.6,0.0,0,0
3371,0,9.0,6.0,66.7,0.0,0.0,15.8,1.0,0,0
3372,1,13.0,3.0,23.1,0.08,0.33,20.1,0.0,0,0
3373,1,16.0,5.0,31.3,0.06,0.2,18.5,0.0,0,0
3374,3,12.0,5.0,41.7,0.25,0.6,17.2,0.0,0,0
3375,1,6.0,3.0,50.0,0.17,0.33,27.8,0.0,0,0
3376,0,6.0,4.0,66.7,0.0,0.0,22.2,0.0,0,0
3377,2,20.0,5.0,25.0,0.1,0.4,18.5,2.0,0,0
3378,3,15.0,7.0,46.7,0.2,0.43,12.7,0.0,0,0
3379,1,8.0,4.0,50.0,0.13,0.25,12.1,0.0,0,0
3380,3,19.0,7.0,36.8,0.16,0.43,16.9,1.0,0,0
3381,2,5.0,3.0,60.0,0.4,0.67,10.3,0.0,0,0
3382,2,6.0,2.0,33.3,0.33,1.0,16.2,0.0,0,0
3383,1,15.0,3.0,20.0,0.07,0.33,19.6,0.0,0,0
3384,4,15.0,6.0,40.0,0.27,0.67,14.4,0.0,0,0
3385,1,8.0,5.0,62.5,0.13,0.2,19.2,0.0,0,0
3386,2,16.0,8.0,50.0,0.13,0.25,15.0,1.0,0,0
3387,3,9.0,6.0,66.7,0.33,0.5,14.7,0.0,0,0
3388,1,18.0,3.0,16.7,0.06,0.33,17.0,0.0,0,0
3389,0,11.0,3.0,27.3,0.0,0.0,25.8,0.0,0,0
3390,0,4.0,0.0,0.0,0.0,,18.4,0.0,0,0
3391,0,36.0,9.0,25.0,0.0,0.0,19.0,2.0,0,0
3392,3,14.0,8.0,57.1,0.21,0.38,14.7,0.0,0,1
3393,4,14.0,7.0,50.0,0.21,0.43,19.4,0.0,1,1
3394,5,24.0,10.0,41.7,0.21,0.5,13.9,1.0,0,0
3395,2,4.0,2.0,50.0,0.5,1.0,18.5,0.0,0,0
3396,1,5.0,1.0,20.0,0.2,1.0,14.3,0.0,0,0
3397,1,23.0,7.0,30.4,0.04,0.14,17.0,0.0,0,0
3398,1,15.0,3.0,20.0,0.07,0.33,14.8,0.0,0,0
3399,2,6.0,4.0,66.7,0.33,0.5,16.8,0.0,0,0
3400,2,12.0,7.0,58.3,0.17,0.29,22.4,0.0,0,0
3401,1,15.0,2.0,13.3,0.07,0.5,18.4,0.0,0,0
3402,1,12.0,1.0,8.3,0.08,1.0,17.2,0.0,0,0
3403,2,14.0,3.0,21.4,0.07,0.33,21.8,1.0,1,1
3404,0,14.0,4.0,28.6,0.0,0.0,21.8,1.0,0,0
3405,1,6.0,3.0,50.0,0.17,0.33,26.4,0.0,0,0
3406,2,15.0,5.0,33.3,0.13,0.4,17.9,0.0,0,0
3407,0,10.0,5.0,50.0,0.0,0.0,14.2,0.0,0,0
3408,0,18.0,2.0,11.1,0.0,0.0,20.5,1.0,0,0
3409,0,5.0,0.0,0.0,0.0,,23.5,0.0,0,0
3410,0,18.0,7.0,38.9,0.0,0.0,18.8,0.0,0,0
3411,1,10.0,4.0,40.0,0.1,0.25,18.3,0.0,0,0
3412,1,18.0,4.0,22.2,0.0,0.0,21.6,2.0,1,1
3413,2,6.0,4.0,66.7,0.17,0.25,16.3,0.0,1,1
3414,0,13.0,3.0,23.1,0.0,0.0,19.0,2.0,0,0
3415,1,13.0,3.0,23.1,0.08,0.33,16.1,1.0,0,0
3416,5,17.0,7.0,41.2,0.29,0.71,13.2,0.0,0,0
3417,0,7.0,3.0,42.9,0.0,0.0,19.1,1.0,0,0
3418,3,17.0,5.0,29.4,0.18,0.6,19.7,0.0,0,0
3419,1,15.0,4.0,26.7,0.07,0.25,21.9,1.0,0,0
3420,0,8.0,2.0,25.0,0.0,0.0,27.7,0.0,0,0
3421,1,14.0,3.0,21.4,0.07,0.33,18.3,1.0,0,0
3422,2,16.0,8.0,50.0,0.13,0.25,18.1,0.0,0,0
3423,0,14.0,7.0,50.0,0.0,0.0,23.5,0.0,0,1
3424,0,4.0,0.0,0.0,0.0,,11.3,0.0,0,0
3425,1,12.0,3.0,25.0,0.08,0.33,14.2,0.0,0,0
3426,1,13.0,1.0,7.7,0.08,1.0,20.5,0.0,0,0
3427,1,14.0,4.0,28.6,0.07,0.25,18.0,0.0,0,0
3428,4,22.0,7.0,31.8,0.14,0.43,19.5,1.0,1,1
3429,1,11.0,6.0,54.5,0.09,0.17,24.9,1.0,0,1
3430,1,9.0,5.0,55.6,0.11,0.2,18.0,0.0,0,0
3431,1,17.0,7.0,41.2,0.06,0.14,19.4,0.0,0,0
3432,0,4.0,2.0,50.0,0.0,0.0,20.3,0.0,0,0
3433,1,10.0,1.0,10.0,0.1,1.0,18.8,2.0,0,0
3434,0,12.0,1.0,8.3,0.0,0.0,22.3,1.0,0,0
3435,0,10.0,2.0,20.0,0.0,0.0,17.9,0.0,0,0
3436,0,6.0,1.0,16.7,0.0,0.0,21.9,0.0,0,0
3437,2,15.0,5.0,33.3,0.13,0.4,14.0,0.0,0,0
3438,2,12.0,2.0,16.7,0.17,1.0,14.1,0.0,0,1
3439,2,7.0,5.0,71.4,0.29,0.4,25.0,0.0,0,0
3440,1,10.0,1.0,10.0,0.0,0.0,21.4,3.0,1,1
3441,2,3.0,2.0,66.7,0.67,1.0,17.2,1.0,0,0
3442,0,9.0,4.0,44.4,0.0,0.0,15.3,0.0,0,0
3443,1,5.0,2.0,40.0,0.2,0.5,23.9,1.0,0,0
3444,0,9.0,2.0,22.2,0.0,0.0,24.9,1.0,0,0
3445,4,18.0,5.0,27.8,0.22,0.8,16.3,0.0,0,0
3446,2,14.0,7.0,50.0,0.14,0.29,19.1,1.0,0,0
3447,2,10.0,4.0,40.0,0.2,0.5,13.2,0.0,0,0
3448,0,9.0,0.0,0.0,0.0,,18.7,1.0,0,0
3449,2,5.0,3.0,60.0,0.4,0.67,13.8,0.0,0,0
3450,1,10.0,2.0,20.0,0.1,0.5,21.1,1.0,0,0
3451,0,12.0,3.0,25.0,0.0,0.0,15.6,0.0,0,0
3452,2,7.0,4.0,57.1,0.29,0.5,17.4,0.0,0,0
3453,4,12.0,4.0,33.3,0.33,1.0,19.7,0.0,0,0
3454,4,14.0,7.0,50.0,0.21,0.43,17.3,0.0,1,1
3455,1,12.0,4.0,33.3,0.08,0.25,12.1,0.0,0,0
3456,0,15.0,8.0,53.3,0.0,0.0,16.1,1.0,0,0
3457,2,8.0,2.0,25.0,0.25,1.0,25.9,1.0,0,0
3458,0,8.0,2.0,25.0,0.0,0.0,14.5,0.0,0,0
3459,2,11.0,5.0,45.5,0.09,0.2,20.4,0.0,1,1
3460,2,6.0,4.0,66.7,0.33,0.5,12.7,0.0,0,0
3461,2,16.0,4.0,25.0,0.13,0.5,17.3,1.0,0,0
3462,3,16.0,6.0,37.5,0.19,0.5,11.9,0.0,0,0
3463,2,7.0,3.0,42.9,0.29,0.67,21.1,0.0,0,0
3464,0,6.0,2.0,33.3,0.0,0.0,17.5,0.0,0,0
3465,2,16.0,7.0,43.8,0.13,0.29,16.7,0.0,0,0
3466,2,3.0,2.0,66.7,0.67,1.0,18.1,0.0,0,0
3467,2,21.0,7.0,33.3,0.05,0.14,17.7,1.0,1,2
3468,1,9.0,3.0,33.3,0.11,0.33,18.4,0.0,0,0
3469,0,29.0,3.0,10.3,0.0,0.0,18.1,1.0,0,0
3470,0,9.0,2.0,22.2,0.0,0.0,22.1,1.0,0,0
3471,0,9.0,3.0,33.3,0.0,0.0,16.5,0.0,0,0
3472,0,6.0,2.0,33.3,0.0,0.0,15.8,0.0,0,0
3473,1,10.0,4.0,40.0,0.1,0.25,12.3,0.0,0,0
3474,0,11.0,2.0,18.2,0.0,0.0,13.6,0.0,0,0
3475,3,14.0,8.0,57.1,0.21,0.38,19.0,1.0,0,0
3476,1,6.0,2.0,33.3,0.17,0.5,16.1,0.0,0,0
3477,3,14.0,4.0,28.6,0.21,0.75,13.8,0.0,0,0
3478,2,15.0,3.0,20.0,0.0,0.0,18.5,0.0,2,2
3479,1,12.0,5.0,41.7,0.08,0.2,15.4,0.0,0,0
3480,2,13.0,3.0,23.1,0.15,0.67,19.2,1.0,0,0
3481,0,11.0,0.0,0.0,0.0,,16.5,1.0,0,0
3482,0,8.0,3.0,37.5,0.0,0.0,20.5,0.0,0,1
3483,0,9.0,3.0,33.3,0.0,0.0,20.3,1.0,0,0
3484,0,8.0,2.0,25.0,0.0,0.0,21.2,2.0,0,0
3485,0,14.0,3.0,21.4,0.0,0.0,17.3,1.0,0,0
3486,4,9.0,4.0,44.4,0.44,1.0,15.5,0.0,0,0
3487,2,10.0,4.0,40.0,0.2,0.5,14.6,0.0,0,0
3488,0,9.0,3.0,33.3,0.0,0.0,20.9,1.0,0,0
3489,2,9.0,3.0,33.3,0.22,0.67,15.4,0.0,0,0
3490,0,7.0,3.0,42.9,0.0,0.0,21.0,1.0,0,0
3491,1,24.0,11.0,45.8,0.04,0.09,18.3,1.0,0,0
3492,2,7.0,4.0,57.1,0.29,0.5,19.7,1.0,0,0
3493,1,7.0,3.0,42.9,0.14,0.33,19.1,0.0,0,0
3494,0,7.0,1.0,14.3,0.0,0.0,20.5,0.0,0,0
3495,2,14.0,6.0,42.9,0.14,0.33,18.6,2.0,0,0
3496,0,5.0,0.0,0.0,0.0,,26.9,1.0,0,1
3497,0,8.0,2.0,25.0,0.0,0.0,19.5,1.0,0,0
3498,0,17.0,5.0,29.4,0.0,0.0,17.8,0.0,0,0
3499,0,9.0,2.0,22.2,0.0,0.0,21.7,0.0,0,0
3500,3,12.0,5.0,41.7,0.25,0.6,20.1,2.0,0,0
3501,0,10.0,3.0,30.0,0.0,0.0,15.6,0.0,0,0
3502,3,8.0,2.0,25.0,0.13,0.5,24.3,2.0,2,2
3503,4,10.0,6.0,60.0,0.4,0.67,16.9,0.0,0,1
3504,2,8.0,4.0,50.0,0.13,0.25,15.4,0.0,1,1
3505,1,8.0,3.0,37.5,0.0,0.0,21.1,0.0,1,1
3506,4,19.0,11.0,57.9,0.21,0.36,17.0,1.0,0,0
3507,2,12.0,4.0,33.3,0.17,0.5,13.7,1.0,0,0
3508,0,15.0,2.0,13.3,0.0,0.0,21.1,0.0,0,0
3509,2,17.0,7.0,41.2,0.06,0.14,17.1,2.0,1,1
3510,2,10.0,4.0,40.0,0.2,0.5,25.1,0.0,0,0
3511,2,12.0,4.0,33.3,0.17,0.5,14.2,0.0,0,0
3512,2,7.0,2.0,28.6,0.29,1.0,13.7,0.0,0,0
3513,2,15.0,4.0,26.7,0.07,0.25,17.8,0.0,1,1
3514,0,10.0,1.0,10.0,0.0,0.0,15.7,1.0,0,0
3515,1,8.0,5.0,62.5,0.13,0.2,19.0,0.0,0,0
3516,2,9.0,5.0,55.6,0.22,0.4,14.4,0.0,0,0
3517,1,13.0,2.0,15.4,0.08,0.5,21.8,2.0,0,0
3518,4,13.0,5.0,38.5,0.15,0.4,12.9,0.0,2,2
3519,1,19.0,3.0,15.8,0.0,0.0,22.6,2.0,1,1
3520,3,5.0,4.0,80.0,0.6,0.75,21.7,0.0,0,0
3521,0,14.0,4.0,28.6,0.0,0.0,18.9,0.0,0,0
3522,1,5.0,0.0,0.0,0.0,,24.0,0.0,1,1
3523,1,9.0,2.0,22.2,0.11,0.5,23.5,2.0,0,0
3524,3,22.0,7.0,31.8,0.09,0.29,18.8,2.0,1,1
3525,0,7.0,2.0,28.6,0.0,0.0,18.9,0.0,0,0
3526,1,7.0,2.0,28.6,0.14,0.5,16.3,0.0,0,0
3527,1,11.0,4.0,36.4,0.09,0.25,16.6,0.0,0,0
3528,1,11.0,5.0,45.5,0.09,0.2,17.8,1.0,0,0
3529,4,7.0,6.0,85.7,0.57,0.67,15.1,0.0,0,0
3530,1,10.0,1.0,10.0,0.1,1.0,20.5,0.0,0,0
3531,2,13.0,4.0,30.8,0.08,0.25,23.2,0.0,1,1
3532,4,17.0,7.0,41.2,0.24,0.57,16.0,0.0,0,1
3533,0,9.0,2.0,22.2,0.0,0.0,17.9,1.0,0,0
3534,1,8.0,4.0,50.0,0.13,0.25,15.0,0.0,0,0
3535,1,13.0,3.0,23.1,0.08,0.33,14.4,0.0,0,0
3536,0,8.0,3.0,37.5,0.0,0.0,13.0,0.0,0,0
3537,3,11.0,4.0,36.4,0.27,0.75,14.1,0.0,0,0
3538,1,8.0,4.0,50.0,0.13,0.25,17.3,0.0,0,0
3539,0,23.0,3.0,13.0,0.0,0.0,16.7,3.0,0,0
3540,2,12.0,3.0,25.0,0.17,0.67,19.2,2.0,0,0
3541,2,7.0,3.0,42.9,0.29,0.67,19.2,0.0,0,0
3542,1,13.0,6.0,46.2,0.08,0.17,15.2,0.0,0,0
3543,0,19.0,5.0,26.3,0.0,0.0,15.9,0.0,0,0
3544,2,13.0,6.0,46.2,0.15,0.33,22.1,1.0,0,0
3545,0,16.0,2.0,12.5,0.0,0.0,18.7,0.0,0,0
3546,5,19.0,11.0,57.9,0.26,0.45,12.3,0.0,0,0
3547,1,7.0,2.0,28.6,0.14,0.5,15.0,0.0,0,0
3548,1,10.0,2.0,20.0,0.1,0.5,18.1,1.0,0,0
3549,2,11.0,2.0,18.2,0.09,0.5,16.2,0.0,1,1
3550,0,11.0,1.0,9.1,0.0,0.0,23.3,1.0,0,0
3551,1,11.0,5.0,45.5,0.09,0.2,15.5,0.0,0,0
3552,4,17.0,7.0,41.2,0.24,0.57,14.5,1.0,0,0
3553,0,6.0,3.0,50.0,0.0,0.0,19.6,0.0,0,0
3554,0,12.0,4.0,33.3,0.0,0.0,17.8,0.0,0,0
3555,0,6.0,1.0,16.7,0.0,0.0,24.8,0.0,0,0
3556,2,13.0,3.0,23.1,0.15,0.67,13.1,0.0,0,0
3557,0,13.0,1.0,7.7,0.0,0.0,22.5,0.0,0,0
3558,0,13.0,4.0,30.8,0.0,0.0,14.9,0.0,0,0
3559,0,14.0,2.0,14.3,0.0,0.0,15.7,0.0,0,0
3560,0,10.0,1.0,10.0,0.0,0.0,16.9,0.0,0,0
3561,1,12.0,3.0,25.0,0.08,0.33,15.1,0.0,0,0
3562,0,12.0,3.0,25.0,0.0,0.0,21.2,1.0,0,0
3563,1,4.0,1.0,25.0,0.25,1.0,23.0,0.0,0,0
3564,0,7.0,0.0,0.0,0.0,,25.8,0.0,0,0
3565,3,11.0,3.0,27.3,0.18,0.67,21.0,1.0,1,1
3566,1,0.0,0.0,,,,,0.0,1,1
3567,4,17.0,7.0,41.2,0.18,0.43,22.1,2.0,1,1
3568,2,13.0,7.0,53.8,0.15,0.29,14.7,0.0,0,0
3569,0,14.0,3.0,21.4,0.0,0.0,19.9,1.0,0,0
3570,2,19.0,7.0,36.8,0.05,0.14,14.8,0.0,1,1
3571,1,13.0,3.0,23.1,0.08,0.33,16.3,1.0,0,0
3572,4,15.0,7.0,46.7,0.2,0.43,18.7,0.0,1,1
3573,2,11.0,2.0,18.2,0.09,0.5,16.9,0.0,1,1
3574,3,8.0,6.0,75.0,0.38,0.5,10.2,0.0,0,0
3575,1,18.0,6.0,33.3,0.06,0.17,18.6,1.0,0,0
3576,1,5.0,2.0,40.0,0.2,0.5,15.2,0.0,0,0
3577,3,16.0,7.0,43.8,0.13,0.29,14.2,0.0,1,1
3578,1,14.0,2.0,14.3,0.07,0.5,17.9,0.0,0,0
3579,2,6.0,5.0,83.3,0.33,0.4,21.8,0.0,0,0
3580,1,6.0,1.0,16.7,0.17,1.0,21.4,0.0,0,0
3581,1,14.0,3.0,21.4,0.07,0.33,17.3,0.0,0,0
3582,1,13.0,2.0,15.4,0.08,0.5,18.1,0.0,0,0
3583,0,15.0,4.0,26.7,0.0,0.0,19.5,0.0,0,0
3584,1,10.0,3.0,30.0,0.1,0.33,13.8,0.0,0,0
3585,0,12.0,1.0,8.3,0.0,0.0,20.7,0.0,0,0
3586,0,16.0,6.0,37.5,0.0,0.0,20.1,1.0,0,0
3587,0,6.0,0.0,0.0,0.0,,25.3,0.0,0,0
3588,1,3.0,2.0,66.7,0.33,0.5,12.5,0.0,0,0
3589,1,10.0,2.0,20.0,0.1,0.5,18.8,0.0,0,0
3590,1,8.0,5.0,62.5,0.13,0.2,16.4,1.0,0,0
3591,0,11.0,2.0,18.2,0.0,0.0,18.7,0.0,0,0
3592,0,13.0,4.0,30.8,0.0,0.0,16.3,0.0,0,0
3593,1,15.0,5.0,33.3,0.07,0.2,11.6,1.0,0,0
3594,4,23.0,8.0,34.8,0.13,0.38,18.9,0.0,1,1
3595,0,4.0,3.0,75.0,0.0,0.0,25.9,0.0,0,0
3596,0,14.0,3.0,21.4,0.0,0.0,19.4,1.0,0,0
3597,3,10.0,4.0,40.0,0.2,0.5,19.5,0.0,1,1
3598,1,8.0,2.0,25.0,0.13,0.5,20.6,1.0,0,0
3599,1,22.0,11.0,50.0,0.05,0.09,16.3,0.0,0,0
3600,2,10.0,5.0,50.0,0.2,0.4,19.5,0.0,0,1
3601,3,12.0,3.0,25.0,0.25,1.0,16.8,0.0,0,0
3602,1,8.0,3.0,37.5,0.13,0.33,16.4,0.0,0,0
3603,0,8.0,2.0,25.0,0.0,0.0,14.5,0.0,0,0
3604,3,20.0,7.0,35.0,0.15,0.43,16.3,0.0,0,0
3605,1,13.0,4.0,30.8,0.08,0.25,21.4,0.0,0,0
3606,0,15.0,3.0,20.0,0.0,0.0,18.3,2.0,0,0
3607,1,11.0,3.0,27.3,0.09,0.33,18.2,0.0,0,0
3608,0,10.0,4.0,40.0,0.0,0.0,22.4,0.0,0,0
3609,1,12.0,3.0,25.0,0.08,0.33,20.6,1.0,0,0
3610,0,7.0,1.0,14.3,0.0,0.0,16.2,0.0,0,0
3611,1,16.0,7.0,43.8,0.06,0.14,21.4,1.0,0,0
3612,0,9.0,3.0,33.3,0.0,0.0,15.1,1.0,0,0
3613,0,3.0,1.0,33.3,0.0,0.0,15.8,0.0,0,0
3614,0,13.0,2.0,15.4,0.0,0.0,16.7,0.0,0,0
3615,0,10.0,0.0,0.0,0.0,,20.4,0.0,0,0
3616,0,14.0,4.0,28.6,0.0,0.0,20.1,0.0,0,0
3617,4,18.0,10.0,55.6,0.22,0.4,13.5,0.0,0,0
3618,1,15.0,2.0,13.3,0.07,0.5,22.6,3.0,0,1
3619,0,7.0,1.0,14.3,0.0,0.0,19.2,1.0,0,0
3620,0,13.0,2.0,15.4,0.0,0.0,18.4,0.0,0,0
3621,2,13.0,4.0,30.8,0.15,0.5,17.0,0.0,0,0
3622,1,11.0,5.0,45.5,0.09,0.2,16.5,2.0,0,0
3623,2,9.0,3.0,33.3,0.0,0.0,24.9,0.0,2,3
3624,4,13.0,7.0,53.8,0.23,0.43,17.4,0.0,1,1
3625,1,7.0,1.0,14.3,0.14,1.0,15.8,0.0,0,0
3626,1,6.0,2.0,33.3,0.17,0.5,18.3,0.0,0,0
3627,2,16.0,6.0,37.5,0.13,0.33,13.8,2.0,0,0
3628,1,10.0,3.0,30.0,0.1,0.33,19.8,0.0,0,0
3629,4,24.0,8.0,33.3,0.17,0.5,15.1,0.0,0,0
3630,0,5.0,1.0,20.0,0.0,0.0,24.9,0.0,0,0
3631,2,10.0,4.0,40.0,0.2,0.5,13.9,0.0,0,0
3632,2,16.0,8.0,50.0,0.06,0.13,18.3,1.0,1,1
3633,0,4.0,3.0,75.0,0.0,0.0,21.3,0.0,0,0
3634,0,8.0,3.0,37.5,0.0,0.0,20.0,1.0,0,0
3635,1,19.0,6.0,31.6,0.05,0.17,14.4,0.0,0,0
3636,1,16.0,5.0,31.3,0.0,0.0,14.9,0.0,1,1
3637,0,8.0,2.0,25.0,0.0,0.0,19.9,0.0,0,0
3638,4,16.0,8.0,50.0,0.25,0.5,12.8,0.0,0,0
3639,2,15.0,5.0,33.3,0.13,0.4,18.5,0.0,0,0
3640,1,10.0,3.0,30.0,0.1,0.33,15.4,1.0,0,0
3641,2,9.0,1.0,11.1,0.11,1.0,24.3,3.0,1,1
3642,1,9.0,2.0,22.2,0.0,0.0,25.6,0.0,1,1
3643,0,9.0,1.0,11.1,0.0,0.0,17.5,1.0,0,0
